osmid,latitude,longitude
2757350462,40.6044328,-73.8199294
2757350463,40.605128,-73.8198174
2757350464,40.605836,-73.8197379
2757350466,40.6065059,-73.8196299
2757350470,40.6072233,-73.8197449
2757350471,40.6078059,-73.8194053
2757350473,40.6085693,-73.819286
2757350475,40.6096033,-73.8191299
2757350476,40.6097002,-73.8191191
2757350484,40.6125151,-73.8198581
2757350491,40.6146327,-73.8215197
2757350501,40.6200273,-73.8254646
2757350502,40.6200715,-73.8252845
2757350515,40.6346846,-73.8300001
2757465911,40.8653332,-73.8706614
2757465914,40.8654071,-73.871111
2757465926,40.8666019,-73.8734729
2757465929,40.8667296,-73.873606
2757485457,40.8660404,-73.8826488
2757485463,40.8676698,-73.8795637
2757492815,40.8574691,-73.8808055
2760923440,40.7681585,-73.7485045
2760923496,40.7695054,-73.7495021
2760923542,40.7696315,-73.7493896
2766021236,40.6850968,-73.8051746
2766021238,40.685593,-73.8034126
2766021243,40.6879927,-73.805254
2766021245,40.6880455,-73.804843
2766021248,40.6882004,-73.8048423
2766021250,40.6883636,-73.8046283
2767004789,40.7738642,-73.7973334
2768164124,40.6807337,-73.7885405
2768164130,40.6892732,-73.7941571
2776601450,40.723888,-73.892656
2776603175,40.7211367,-73.906949
2776603176,40.7209766,-73.9068567
2776603416,40.72177,-73.908383
2776604935,40.7233285,-73.9128278
2776604937,40.7235528,-73.912633
2778544915,40.7025723,-73.7817669
2782145685,40.7654472,-73.8346819
2783697664,40.6651318,-73.7314666
2783697669,40.6652879,-73.7356723
2783697673,40.6653746,-73.7317004
2784484080,40.7020396,-73.8617983
2784728120,40.9033808,-73.8496963
2784728127,40.9031748,-73.849845
2784728135,40.904783,-73.8456138
2784728137,40.9048161,-73.8457733
2790581933,40.8686417,-73.8427286
2790581957,40.8696573,-73.8454118
2790581960,40.8696886,-73.8451744
2790581963,40.8697666,-73.8448884
2791759925,40.6682076,-73.8337021
2793909435,40.731123,-73.8429007
2793927562,40.7332506,-73.7223578
2793928707,40.8782148,-73.8411105
2793928710,40.8786175,-73.8420446
2794832718,40.7350879,-73.8818144
2795030494,40.6834005,-73.8553932
2795030495,40.6877695,-73.8573235
2795084763,40.8131521,-73.922721
2795084767,40.8156393,-73.9247752
2795375661,40.6924659,-73.8339206
2795447512,40.7150993,-73.8271761
2795447513,40.7153278,-73.8263442
2795447517,40.7158384,-73.8244749
2795447518,40.7160593,-73.8235982
2795447520,40.7162199,-73.8211883
2795569886,40.7434403,-73.919581
2795571916,40.725687,-73.7644103
2795571917,40.7257079,-73.7656494
2795576921,40.7142245,-73.816506
2796415912,40.6677396,-73.833249
2796727177,40.7676918,-73.9361838
2796761635,40.7890353,-73.8256791
2796761638,40.7894065,-73.8256082
2796851377,40.6906294,-73.8140287
2796972259,40.6870224,-73.8582426
2796972261,40.687679,-73.8584473
2797375534,40.7557511,-73.8154308
2797690127,40.827834,-73.8951413
2797690128,40.8280099,-73.8954293
2797690130,40.8282081,-73.8957864
2797739003,40.7215741,-73.8358613
2797745481,40.6751906,-73.7340633
2797805738,40.7248979,-73.7237567
2797805743,40.7250905,-73.725081
2797805744,40.7250925,-73.7235553
2797818846,40.7257756,-73.7250344
2797833824,40.731601,-73.7465911
2797833827,40.7318939,-73.7462701
2797833831,40.7319516,-73.7466589
2797860196,40.7142966,-73.7298904
2797860198,40.7145132,-73.7296953
2797869595,40.721604,-73.7771702
2797869596,40.7218125,-73.7768414
2797871901,40.7365539,-73.7426811
2797871902,40.7366902,-73.7425443
2797871903,40.7369189,-73.7423194
2797896023,40.7605009,-73.8328012
2798943804,40.6398075,-74.0819191
2798962443,40.6244341,-74.0801549
2798987955,40.6346224,-74.0916679
2799111858,40.7908597,-73.8221643
2799129803,40.6168588,-74.1380447
2799183976,40.7570871,-73.8178916
2799203435,40.6121199,-74.1246671
2799215955,40.7342148,-73.9008272
2799314777,40.6671349,-73.7931055
2799368116,40.8082794,-73.9388105
2799410691,40.6887514,-73.9211521
2799410694,40.688834,-73.9213191
2799469682,40.7423739,-73.9522089
2799469684,40.7427108,-73.9523661
2799547042,40.7408074,-73.9517416
2800122141,40.5417916,-74.2051392
2800122142,40.541968,-74.205245
2800159454,40.5907389,-74.1923105
2800159455,40.5911786,-74.1915479
2800170011,40.6893007,-73.8162658
2800175513,40.6836199,-73.8076861
2800175514,40.6836451,-73.8074612
2800175517,40.6844468,-73.8070063
2800178905,40.6852615,-73.8124885
2800178906,40.6875339,-73.8134468
2800185882,40.6775618,-73.8168653
2800185883,40.6778965,-73.8170392
2800213207,40.6246897,-73.9170068
2800213208,40.6253309,-73.916024
2800213212,40.6259646,-73.9150405
2800213217,40.6263926,-73.9145369
2800213218,40.627009,-73.9140781
2800213219,40.6276407,-73.9135999
2800223411,40.6491968,-73.9242783
2800223414,40.6505107,-73.9237489
2800223415,40.6511956,-73.9235115
2800241803,40.6786222,-73.9172046
2800241804,40.6788215,-73.917185
2802137192,40.8157026,-73.8869573
2802726387,40.7689565,-73.8689932
2802726400,40.7689184,-73.8686852
2805340009,40.7168093,-73.9380768
2805340010,40.7172108,-73.9365453
2805504271,40.878961,-73.861607
2806285555,40.8238433,-73.8970541
2806744590,40.6576956,-73.9210483
2806744591,40.6578882,-73.9206297
2806744592,40.6580236,-73.9205827
2806744593,40.658121,-73.9208885
2806744595,40.6587243,-73.9203298
2806744596,40.6589492,-73.9205798
2806744597,40.6597409,-73.9199516
2806744598,40.6599668,-73.9202035
2806744600,40.6606565,-73.919615
2806745701,40.6608991,-73.9198834
2806745703,40.6613257,-73.9198319
2806745704,40.6614969,-73.9194845
2806745705,40.6618449,-73.9194665
2806745706,40.6621023,-73.9197184
2806745709,40.6622075,-73.9195792
2806833913,40.6542286,-73.9137867
2806921332,40.6179313,-73.917089
2806921334,40.6181084,-73.9168327
2807151238,40.626422,-73.9007598
2807151246,40.6435792,-73.9246707
2807212487,40.6827071,-73.8681735
2807212491,40.6830195,-73.8671442
2807212492,40.6831226,-73.8662772
2807212495,40.6832595,-73.8663065
2807212498,40.6835007,-73.8654941
2807212500,40.6837157,-73.8647357
2807213602,40.6839656,-73.8638496
2807213603,40.6840796,-73.8634641
2807213604,40.6842133,-73.8630141
2807213606,40.6844578,-73.8621421
2807583337,40.744206,-73.8518167
2807583338,40.7448558,-73.8521496
2807619662,40.6865513,-73.8500437
2807623408,40.8644271,-73.9038867
2807664877,40.6640833,-73.7776947
2807664878,40.6834345,-73.8179955
2807664885,40.6947056,-73.8247822
2807664887,40.695,-73.8237195
2807664888,40.6952571,-73.8228286
2807664891,40.6976908,-73.7845237
2807664894,40.7199672,-73.7439761
2807664896,40.720933,-73.7452554
2807664897,40.7210077,-73.7450677
2807666065,40.7416813,-73.8957353
2807688941,40.5953693,-73.75842
2807688942,40.7276018,-73.737314
2807688947,40.7633863,-73.7874629
2807693088,40.6858894,-73.8564898
2807693089,40.6861383,-73.8556382
2807693092,40.6880154,-73.8564694
2807693094,40.6905491,-73.8583507
2807707741,40.6771119,-73.738929
2807707742,40.6793151,-73.7377013
2807707743,40.6801213,-73.7371318
2807707744,40.680161,-73.7372625
2807734601,40.6821878,-73.8505821
2807734605,40.7420072,-73.9092587
2807734606,40.7421332,-73.9092325
2807734607,40.7487789,-73.906953
2807735984,40.7423458,-73.9110377
2808529416,40.5373965,-74.1469454
2808529417,40.5362492,-74.1465577
2808692852,40.8454408,-73.9165868
2808715495,40.8452685,-73.9202279
2808715499,40.8454133,-73.9211426
2809107636,40.7091741,-73.7467399
2809107638,40.7114697,-73.7477037
2809260204,40.8631736,-73.8942003
2809461541,40.7178453,-73.8572489
2809461545,40.7392196,-73.7855784
2809461547,40.7401238,-73.7822315
2809478635,40.7480884,-73.8307511
2809808737,40.737817,-73.7959346
2809909108,40.6911076,-73.8387339
2809909110,40.6914352,-73.8375839
2809909111,40.6916936,-73.836698
2809909112,40.6919276,-73.8358095
2809909113,40.6920479,-73.8347983
2809909114,40.6922006,-73.8348685
2810201424,40.6329536,-74.1181913
2810201425,40.6337102,-74.1178303
2810212543,40.7168209,-73.8167753
2810212549,40.7176065,-73.8171803
2810212550,40.7177079,-73.8172267
2810212551,40.7186712,-73.8177186
2810212552,40.7193314,-73.8180799
2810212553,40.7200132,-73.818411
2810212554,40.7206761,-73.8187316
2810212575,40.628792,-74.1575431
2810212576,40.628788,-74.157955
2810274442,40.6896964,-73.8633441
2810274443,40.720032,-73.8567145
2810450485,40.8811241,-73.8814045
2810450489,40.8812767,-73.8815255
2811403984,40.9067872,-73.9091729
2811905984,40.5725617,-74.1057728
2811927591,40.735432,-73.7921524
2812037833,40.539762,-74.1879007
2812037834,40.5395686,-74.1876496
2812154832,40.8420359,-73.8373678
2812154833,40.8427176,-73.8369259
2812425171,40.7378483,-73.7912806
2812425173,40.737881,-73.7902986
2812425174,40.7378937,-73.7922952
2812425177,40.7380439,-73.7950987
2812425178,40.738069,-73.7893888
2812425179,40.7382416,-73.7952043
2812430116,40.6851769,-73.859012
2812430117,40.6852857,-73.858611
2812430118,40.6854078,-73.8581701
2812430119,40.6856439,-73.8573378
2812430120,40.7386,-73.850734
2812430122,40.7392778,-73.8504493
2812430123,40.7399292,-73.8502056
2814008664,40.7284433,-73.7468305
2814008666,40.7286045,-73.7468586
2814008667,40.7288158,-73.7460837
2814008668,40.7292859,-73.745293
2814071529,40.6928262,-73.7707326
2816163401,40.8515096,-73.8611294
2816598308,40.7591851,-73.8506609
2816598313,40.7592392,-73.8512197
2816689600,40.876482,-73.8667223
2816691801,40.8765629,-73.8670394
2816691803,40.8766782,-73.8642218
2816691820,40.8786236,-73.8690453
2816856909,40.8846798,-73.8358962
2816856917,40.8853965,-73.8376302
2817030787,40.6795018,-73.8945585
2821304136,40.713618,-74.006753
2821304137,40.7130447,-74.0072254
2821304138,40.7125409,-74.0076602
2821304143,40.7117884,-74.0070496
2821304145,40.7120267,-74.0060876
2821304146,40.7121302,-74.0056926
2822090462,40.8357638,-73.9225021
2824895141,40.7060194,-74.0088308
2826899798,40.814269,-73.912954
2826997293,40.8080072,-73.9315373
2826997294,40.8111273,-73.9270443
2826997295,40.8114898,-73.9263972
2827501290,40.8192248,-73.9106122
2827501292,40.8240696,-73.9087114
2827514754,40.8212751,-73.9174199
2827547780,40.8264476,-73.9118061
2827547781,40.8279098,-73.912114
2827547782,40.828773,-73.910308
2829127625,40.8291144,-73.9196425
2829219659,40.8283129,-73.9273432
2837768961,40.785946,-73.9845713
2839943360,40.7335426,-73.9429266
2842884234,40.6998634,-73.9910877
2844418533,40.7424361,-73.912894
2844418535,40.7425566,-73.9128414
2844501752,40.8221942,-73.9113662
2844501753,40.8225586,-73.9115714
2844853150,40.7428953,-73.9177924
2844853151,40.7430043,-73.91873
2844853152,40.743221,-73.9205932
2844853154,40.7433247,-73.921517
2844853155,40.743435,-73.9224442
2844853157,40.7435401,-73.9233698
2844853158,40.7436556,-73.9214477
2844853159,40.7436451,-73.9243022
2844853160,40.7437646,-73.9223767
2844853161,40.743871,-73.9233004
2844853162,40.743976,-73.9242277
2844941320,40.8057201,-73.8792269
2844941321,40.8075447,-73.8796912
2844941322,40.809414,-73.8801779
2844941324,40.8110668,-73.8806593
2844941325,40.812935,-73.8811281
2844941327,40.8152284,-73.8817428
2844941328,40.8163118,-73.882025
2847312857,40.6253647,-73.9897074
2847312867,40.6256363,-73.9901553
2847312868,40.6257607,-73.9888711
2847313026,40.6254933,-73.9884139
2854128501,40.5643103,-74.1697178
2855577946,40.8806214,-73.8404647
2855635803,40.8743743,-73.8554539
2855711909,40.8780746,-73.8399858
2855741769,40.8723325,-73.8448178
2856356974,40.862905,-73.8507661
2856503264,40.8587259,-73.8559888
2856503768,40.8597474,-73.8548958
2856595235,40.8668417,-73.8490555
2856606198,40.8665206,-73.8493338
2856760698,40.8624331,-73.8662456
2858135177,40.8383839,-73.8576713
2858135231,40.8388832,-73.8570326
2858136561,40.8350989,-73.8519777
2858253811,40.8398094,-73.8586414
2858253818,40.8400007,-73.8599631
2858414627,40.8189638,-73.8480159
2858414628,40.8190781,-73.8480424
2858540887,40.6789655,-73.7277913
2860408382,40.805753,-73.857994
2860408571,40.8061168,-73.8558012
2860408582,40.8060998,-73.8545389
2860409211,40.8075803,-73.8522409
2860409316,40.8078995,-73.8571215
2860409339,40.8080705,-73.8540315
2860409342,40.8080814,-73.8571742
2860409735,40.80915,-73.8567155
2860412212,40.8053122,-73.850508
2860412271,40.8054407,-73.8516805
2860412284,40.8054736,-73.8513209
2860412303,40.8055413,-73.8545083
2860412396,40.8056984,-73.8487687
2860412747,40.8065584,-73.8513973
2860457738,40.8098908,-73.8035524
2860457873,40.8101193,-73.8029801
2860495857,40.8221266,-73.8090186
2860983188,40.8446126,-73.8365404
2861009989,40.8466381,-73.8351959
2861009993,40.8466729,-73.8355346
2862088741,40.6212944,-73.9844844
2867359238,40.6790184,-73.8394735
2868468754,40.6111327,-73.9516309
2868508575,40.690171,-73.7840143
2868750438,40.6620833,-73.7460153
2869335543,40.670725,-73.7682645
2869579844,40.687232,-73.7569498
2869582866,40.6904841,-73.7576382
2869582981,40.6906818,-73.7576107
2869585125,40.6925319,-73.7550418
2869589407,40.6869877,-73.759687
2869610033,40.6820406,-73.7690493
2869610092,40.6822014,-73.7703401
2869610158,40.6823774,-73.7691374
2870507126,40.7042508,-73.7621145
2871360594,40.7339151,-73.7495608
2871463074,40.7313757,-73.7362839
2871463209,40.7316227,-73.736378
2871463210,40.7315077,-73.7393349
2872728055,40.6924046,-73.9529831
2872884193,40.6776975,-73.8651129
2874456204,40.6745876,-73.8166991
2875068483,40.6039341,-74.1893246
2875135332,40.7221479,-73.8370719
2875156957,40.7081474,-73.8505749
2875156961,40.7084571,-73.8466568
2875156963,40.7084962,-73.8476385
2875156964,40.7085036,-73.8495105
2875156971,40.7085799,-73.8456836
2875156972,40.708593,-73.8485344
2875326391,40.749293,-73.8975732
2875350703,40.7398969,-73.8942098
2876334758,40.6729444,-73.7735473
2876334760,40.6730689,-73.7736977
2876334763,40.6731742,-73.7734389
2881642897,40.7646329,-73.7253947
2881707420,40.7478225,-73.7130414
2881798996,40.7364904,-73.7297381
2881800003,40.737859,-73.7293095
2881847159,40.7639928,-73.7661243
2882040885,40.7526088,-73.7812142
2882047470,40.730589,-73.7450995
2882092069,40.7477663,-73.7826041
2882118375,40.7429795,-73.795561
2882156220,40.7512413,-73.78792
2882156367,40.7514167,-73.7876561
2882156946,40.7518699,-73.7888791
2882157170,40.7520636,-73.7888537
2882211552,40.7491541,-73.7978514
2882440728,40.7378152,-73.8818061
2882465220,40.7373785,-73.8815933
2882682137,40.7402672,-73.8706061
2882702589,40.784159,-73.8051227
2883540409,40.7748511,-73.789151
2883682138,40.7996691,-73.8212978
2883689973,40.7890747,-73.8301987
2883743031,40.7379449,-73.7816218
2883847486,40.5594263,-74.171504
2883975553,40.7900546,-73.8500217
2883991461,40.7439327,-73.8574747
2883995588,40.7403107,-73.7843365
2884003184,40.7552398,-73.7642381
2884034565,40.7626103,-73.7743683
2884069665,40.7279175,-73.8375342
2884311867,40.7700777,-73.7623432
2884347463,40.7801987,-73.774016
2884446925,40.7711967,-73.7324007
2885371928,40.8382455,-73.7831141
2885371987,40.8385265,-73.7817649
2885524589,40.7721399,-73.7401545
2885700176,40.7912477,-73.7799322
2885741595,40.7912574,-73.7977961
2885937556,40.793927,-73.8425487
2886149542,40.6547096,-73.8282417
2886149585,40.6547914,-73.8300597
2887149621,40.6045976,-73.7404601
2887160188,40.8903685,-73.8283652
2887174476,40.879743,-73.8296546
2887200225,40.6069153,-73.7508925
2887242073,40.8636899,-73.8229052
2887245811,40.8620139,-73.8205421
2887251711,40.6016516,-73.7607333
2887251783,40.6018,-73.7611263
2887262776,40.8786671,-73.85265
2887303819,40.5977515,-73.7759677
2887303839,40.5978198,-73.7750067
2887304214,40.5990109,-73.7751489
2887388212,40.8117389,-73.8056892
2887388214,40.8123742,-73.8062538
2887496866,40.8197385,-73.8587898
2887854162,40.5635101,-73.9139111
2887875016,40.5648596,-73.9118461
2888151786,40.8380907,-73.8629355
2889232201,40.8595799,-73.8666363
2889232207,40.8613264,-73.8661764
2889285202,40.8736009,-73.8639173
2889340333,40.8479052,-73.8448589
2889340375,40.8504555,-73.8413057
2889340379,40.8507431,-73.842856
2889342630,40.8552686,-73.8382027
2889362140,40.8499687,-73.8372733
2889704008,40.5959128,-73.7380435
2889711999,40.6105436,-73.7534932
2889712828,40.6113818,-73.7506342
2889759417,40.6088319,-73.7659052
2889759421,40.6090975,-73.7655798
2889889793,40.589924,-73.7995071
2889974131,40.8451147,-73.9243179
2891717842,40.7730598,-73.9340385
2895320522,40.5403331,-74.1433339
2895320558,40.5489426,-74.1420343
2895329466,40.5488875,-74.1513782
2895335379,40.5428781,-74.1769169
2895362631,40.5493884,-74.1543424
2895368580,40.5494085,-74.178379
2895368587,40.5565118,-74.1757878
2895368588,40.5565496,-74.1762434
2895396018,40.5532234,-74.1187608
2895396019,40.5534149,-74.117591
2895396021,40.5581586,-74.1213815
2895396022,40.558258,-74.1212708
2895441122,40.8475414,-73.9296586
2895483834,40.5492581,-74.1135034
2895483850,40.5503731,-74.1146969
2895483858,40.5562607,-74.1140827
2895688276,40.6697269,-73.8412236
2895698801,40.6731951,-73.8359718
2895726210,40.661451,-73.8384672
2895726212,40.6633143,-73.8398714
2895736652,40.6579077,-73.8308978
2896139215,40.8483932,-73.9012012
2896139468,40.8499616,-73.9007868
2896139476,40.8505662,-73.9011154
2896139489,40.8505367,-73.9005853
2896179486,40.6198471,-74.1512865
2896281649,40.5554263,-74.1533326
2896353487,40.5600905,-74.1131805
2897233279,40.5781092,-74.0983527
2897272645,40.5905178,-74.0711567
2897272646,40.5909834,-74.0787776
2897272647,40.591576,-74.0713627
2897370157,40.5931396,-74.1028706
2897374402,40.597939,-74.0929996
2897415479,40.6200524,-74.0897172
2897427303,40.6191263,-74.1014582
2897427304,40.6196057,-74.1021403
2897438604,40.6078253,-74.0931807
2897474383,40.5885554,-74.1062594
2897489256,40.5859896,-74.1090041
2897489263,40.5924124,-74.1090986
2897489268,40.5932702,-74.1022539
2897494369,40.6014237,-74.1167455
2897509180,40.6003174,-74.1310966
2897509181,40.6003939,-74.1322191
2897885139,40.6032394,-74.1695327
2902118047,40.7620219,-73.8032345
2902486213,40.7152906,-73.9126911
2904303112,40.7666448,-73.8386621
2904303120,40.7730653,-73.845024
2907411105,40.5793824,-74.1626753
2907415310,40.5744089,-74.1643332
2907415311,40.576056,-74.1630702
2907420299,40.5549898,-74.1835163
2907420908,40.5552887,-74.1837089
2907420911,40.5559177,-74.1858562
2907420912,40.555948,-74.1854052
2907427250,40.5631735,-74.1840612
2907427256,40.5634895,-74.1837237
2907939233,40.8505379,-73.9155232
2907939235,40.8496695,-73.9164416
2907939238,40.8492002,-73.9174402
2907939239,40.8483813,-73.918515
2907939240,40.8482702,-73.91837
2907939241,40.8481355,-73.918831
2907939251,40.8475558,-73.9196837
2907939252,40.8477467,-73.9194101
2907939255,40.8469203,-73.9206392
2912071062,40.8418813,-73.9223934
2912071063,40.8409942,-73.9219828
2912071067,40.840313,-73.9215572
2912071068,40.8384458,-73.9218566
2912071072,40.8364576,-73.9218408
2912071073,40.8365445,-73.9220009
2912071078,40.8359292,-73.9226512
2912071085,40.8354297,-73.923427
2912071086,40.8356999,-73.9235657
2912071210,40.8191245,-73.9199259
2912071211,40.8183972,-73.9146007
2920362778,40.8108969,-73.8816845
2920364113,40.8103644,-73.8815333
2920414521,40.8030808,-73.8780788
2921396699,40.5692112,-73.8669699
2922103616,40.7220954,-73.7303022
2922103626,40.7231462,-73.728176
2922103630,40.7234741,-73.7273276
2922103632,40.7238024,-73.7265045
2922103634,40.7240759,-73.7256845
2922103636,40.7242725,-73.7250219
2922103639,40.724537,-73.7242116
2922103640,40.7247228,-73.7235107
2922103642,40.7248693,-73.7228976
2922103643,40.7249343,-73.7226096
2922103644,40.7250819,-73.7220928
2922103646,40.7253304,-73.7212021
2922103647,40.7255396,-73.7204207
2922103648,40.7261232,-73.7183225
2922103650,40.7265866,-73.7158762
2922103651,40.7267065,-73.7149676
2922103652,40.7268175,-73.7140894
2922103655,40.7273038,-73.7104651
2922103659,40.7276982,-73.7085883
2922393068,40.6810613,-73.8735667
2922393069,40.6814821,-73.8725211
2922393070,40.6817491,-73.8715649
2922393071,40.6819965,-73.8707224
2922393072,40.6822525,-73.8698268
2922393073,40.6824784,-73.8690397
2924892676,40.6928088,-73.832134
2924892677,40.692955,-73.832201
2924892678,40.6931953,-73.8313558
2924892679,40.6934234,-73.8305536
2924892680,40.6936528,-73.8297469
2924892681,40.6938921,-73.8289052
2924892682,40.6941369,-73.8280445
2924892683,40.694441,-73.8270185
2924921640,40.6865164,-73.854867
2924921641,40.6867642,-73.8540272
2924921642,40.687,-73.8531737
2924921643,40.6872274,-73.8523386
2924921644,40.6874949,-73.8514823
2924921645,40.6877466,-73.8506056
2924921648,40.6881524,-73.8491106
2924921650,40.6882656,-73.848706
2924921651,40.6884829,-73.8479642
2924921652,40.6887271,-73.8471196
2924921653,40.6890618,-73.8459362
2924921654,40.689311,-73.8450496
2924921657,40.6899424,-73.8428515
2924921658,40.6904296,-73.8411171
2926115549,40.8049212,-73.9261512
2930304609,40.7149504,-73.8162536
2930304610,40.7156448,-73.8162901
2931099253,40.6946584,-73.8259643
2931099257,40.6957174,-73.8195507
2931099261,40.6957676,-73.8210625
2931099262,40.6957971,-73.8188674
2931099263,40.6957984,-73.8200201
2931099273,40.6960904,-73.8178652
2931099274,40.696337,-73.817006
2931099275,40.6965735,-73.816179
2931099276,40.6968076,-73.8153031
2931099281,40.6971289,-73.8139392
2931099284,40.6971608,-73.81326
2932139064,40.6343512,-74.0367683
2951247660,40.6972714,-73.8473269
2951247691,40.705039,-73.8547943
2954866483,40.6761411,-73.9081643
2954866488,40.6761396,-73.9080229
2954866519,40.6762227,-73.908014
2954866520,40.6756773,-73.8987923
2954866546,40.6762288,-73.9081565
2954866560,40.6755904,-73.8987724
2969267798,40.7505345,-73.9406536
2969267799,40.7504165,-73.9403653
2969267808,40.7502746,-73.9397665
2969849194,40.6878305,-73.9300345
2969849195,40.6868315,-73.938807
2971759033,40.745989,-73.9395163
2971840925,40.7481334,-73.9395925
2971841358,40.7475902,-73.9412634
2971841360,40.7475085,-73.9414904
2971841362,40.7474928,-73.9412039
2971841366,40.7468366,-73.9432589
2971841368,40.7467434,-73.9431941
2971841370,40.7466216,-73.9437785
2971841379,40.7470776,-73.9423517
2971841380,40.7471504,-73.9424664
2971841383,40.7460862,-73.9448531
2974462027,40.7712531,-73.9859388
2977507317,40.8419992,-73.8645617
2977507320,40.8420719,-73.8649721
2977507321,40.8425637,-73.865171
2977925131,40.8429506,-73.8643032
2977925132,40.8432751,-73.8634887
2977951633,40.8436157,-73.862655
2977951634,40.8439284,-73.8618334
2977951637,40.8443776,-73.8610666
2979499760,40.8688671,-73.9073461
2987636437,40.8248543,-73.809131
2987758869,40.7332737,-73.9522086
2987758870,40.7332859,-73.9520628
2987758871,40.7325899,-73.9519488
2987758873,40.7318686,-73.9518298
2987758874,40.7318547,-73.9519692
2987758875,40.7311444,-73.9518523
2987758876,40.7311601,-73.9517102
2987758879,40.7304517,-73.9515658
2987758883,40.7279869,-73.9500054
2987758886,40.7246177,-73.9482326
2987758888,40.723557,-73.9476329
2987758892,40.7227664,-73.947152
2987758893,40.7227831,-73.9470065
2987758894,40.7222053,-73.9465757
2987758895,40.7222207,-73.9464212
2987758896,40.7215801,-73.9458801
2987758897,40.7215968,-73.9457281
2987758898,40.7213329,-73.945596
2987758899,40.721389,-73.9455032
2987758900,40.7207725,-73.9449918
2987758901,40.7208288,-73.9448997
2987758904,40.7339983,-73.9521783
2991227719,40.5413797,-74.2120699
2991227721,40.541482,-74.2109775
2991227723,40.5415856,-74.2100708
2991227724,40.5424016,-74.2101906
2991295221,40.5320049,-74.1871192
2992247844,40.7445423,-73.9480196
2992748228,40.6975273,-73.819992
2993750994,40.7376832,-73.8900232
2995297059,40.7081076,-73.9342084
2995821107,40.6558582,-73.8983509
2995821108,40.6572702,-73.8987185
2996303547,40.7153281,-73.9129768
2996303580,40.7191711,-73.9071198
2996303620,40.7190609,-73.9073672
2996303641,40.718593,-73.9082936
2997098445,40.7121905,-73.921104
3001741334,40.8426855,-73.9228537
3001741335,40.8428254,-73.9227665
3005414868,40.5246682,-74.2324332
3009475839,40.5320439,-74.2409849
3014637747,40.7625672,-73.8436917
3014637758,40.7865308,-73.7948009
3015668314,40.7068586,-73.8929923
3025003084,40.7711087,-73.9157306
3025003085,40.7712748,-73.915512
3026465132,40.6936053,-73.9833753
3037017931,40.7873097,-73.9321648
3037153849,40.7849334,-73.9351368
3039386415,40.7970166,-73.9186029
3039863365,40.7849084,-73.9305875
3040306430,40.7869356,-73.9312494
3044457240,40.7926014,-73.9224852
3048146328,40.7687672,-73.886223
3048146338,40.7742044,-73.8837031
3049953947,40.7457127,-73.9398066
3049953949,40.7458403,-73.9403788
3049953953,40.7460808,-73.9400685
3051233959,40.7713944,-73.8854061
3051868223,40.7310165,-73.8411575
3097967064,40.8916479,-73.862759
3097967068,40.8929296,-73.8622394
3097967071,40.8931774,-73.8621116
3097967075,40.8942427,-73.8614221
3097967076,40.894299,-73.8616287
3099326116,40.7988707,-73.9520925
3099326117,40.8001255,-73.9511825
3099326118,40.8071315,-73.9460569
3099326119,40.8065066,-73.946526
3099326120,40.8078108,-73.9455708
3099326121,40.8007522,-73.9507232
3099326122,40.8184876,-73.9375772
3099326124,40.8122349,-73.9423303
3099326126,40.8197562,-73.9366544
3099326127,40.8103559,-73.9437153
3099326128,40.8039919,-73.9483547
3099327930,40.8166504,-73.9389307
3099327931,40.8128505,-73.9418859
3099327935,40.8178749,-73.9380263
3099327937,40.8013902,-73.9502655
3099327940,40.8134711,-73.9414254
3099327944,40.8116007,-73.9428003
3099327945,40.8109749,-73.9432528
3099327948,40.8172567,-73.9384793
3099327950,40.8027375,-73.9492747
3099327951,40.8154373,-73.9399886
3099327952,40.8020733,-73.9497548
3099327955,40.8141401,-73.9409365
3099327957,40.8052502,-73.9474392
3099327961,40.8148176,-73.9404415
3099327962,40.8046223,-73.9478956
3099327964,40.7982764,-73.952529
3099327965,40.8191141,-73.9371126
3099327966,40.8033718,-73.9488235
3099327968,40.8058736,-73.9469805
3099327970,40.8097268,-73.9441642
3099327972,40.8084812,-73.945077
3099327974,40.7995025,-73.9516214
3099327975,40.8091051,-73.9446164
3099327976,40.8160584,-73.9395348
3113901603,40.8402821,-73.8232383
3114612553,40.7499494,-73.9367394
3114703224,40.7410672,-73.9608015
3118018403,40.6471488,-73.9017838
3132177770,40.769999,-73.9066812
3132329861,40.5688423,-73.8681322
3132329863,40.5681625,-73.8669442
3133412006,40.8808045,-73.8962413
3148398079,40.5107809,-74.2491381
3148398080,40.510811,-74.2485611
3154320973,40.6797105,-74.0150361
3154320975,40.6791863,-74.015655
3154320979,40.6786557,-74.0162815
3160141307,40.5959748,-73.7655861
3160141308,40.5951673,-73.7682252
3160141314,40.5962584,-73.7458588
3160141316,40.5918265,-73.7913631
3160141318,40.5955354,-73.7675519
3160141321,40.5954614,-73.7578936
3160141322,40.595413,-73.757426
3160141325,40.5960781,-73.7457939
3160141327,40.5963363,-73.7449606
3174844139,40.7027544,-73.9942288
3174844140,40.7018454,-73.9923976
3174844141,40.7028301,-73.9944211
3174844145,40.7024085,-73.9932999
3174844149,40.7026151,-73.9938376
3212472843,40.7191862,-73.9905533
3212472963,40.7162546,-73.9920583
3212472978,40.7124628,-73.9925486
3215351287,40.7318953,-73.8671454
3215362590,40.7317165,-73.8665886
3215404150,40.7328096,-73.8540929
